year,month,statefp,countyfp,rate/trap_night
2022,6,34,3,383.8114595082337
2022,6,34,7,0.0029498525073746
2022,6,34,11,72.34507364817627
2022,6,34,15,71.40625
2022,6,34,17,45.195253682487724
2022,6,34,19,214.35656490106751
2022,6,34,21,18.026248399487834
2022,6,34,23,21.975279162862563
2022,6,34,25,43.849897787397786
2022,6,34,29,32.18113327674024
2022,6,34,31,48.291777188328915
2022,6,34,33,21.169847908745247
2022,6,34,35,194.50716180371353
2022,6,34,37,20.208333333333332
2022,6,37,19,0.7678571428571429
2022,6,37,67,31.377998345740277
2022,6,37,71,0.4
2022,6,37,129,108.17551622418878
2022,6,37,133,1.9090909090909087
2022,6,37,175,1.0
2022,6,38,105,2.1717759444203213
2022,6,46,5,7.107142857142857
2022,6,46,11,6.805755395683454
2022,6,46,29,0.5865384615384616
2022,6,46,35,3.0
2022,6,46,59,0.4
2022,6,46,65,5.0
2022,6,46,83,33.259803921568626
2022,6,46,99,24.7465034965035
2022,6,49,5,11.88888888888889
2022,6,49,11,358.2722222222222
2022,6,49,35,375.31908622908617
2022,6,53,5,13.248618784530386
2022,6,53,25,26.12452830188679
2022,6,53,39,0.6666666666666666
2022,6,53,53,6.5
2022,6,53,57,8.333333333333334
2022,6,53,67,9.153846153846152
2022,6,53,73,2.857142857142857
2022,6,53,77,52.52941176470588
2022,6,56,39,0.0681818181818181
2022,7,4,13,13.076923076923077
2022,7,4,19,0.0344827586206896
2022,7,4,21,1.4897959183673468
2022,7,6,1,22.045081967213115
2022,7,6,7,28.11779990741014
2022,7,6,11,7.2976190476190474
2022,7,6,13,14.060293527070934
2022,7,6,19,118.6724054639347
2022,7,6,21,9.371428571428572
2022,7,6,29,76.71706738878039
2022,7,6,31,103.0
2022,7,6,37,80.8014033543592
2022,7,6,41,3.511839481555334
2022,7,6,61,76.11698473282442
2022,7,6,65,93.0342782592171
2022,7,6,67,50.944766477630445
2022,7,6,71,24.354560082910595
2022,7,6,83,9.657622739018088
2022,7,6,85,11.927789909205838
2022,7,6,89,72.69349249226505
2022,7,6,97,11.680357435645188
2022,7,6,99,40.60281748821706
2022,7,6,101,39.318993506493506
2022,7,6,107,169.51117525103402
2022,7,6,111,25.42467970794875
2022,7,6,113,284.85522698097617
2022,7,6,115,93.51339285714286
2022,7,31,13,20.888888888888886
2022,7,31,55,2.1666666666666665
2022,7,31,79,1.3333333333333335
2022,7,31,89,7.8
2022,7,31,111,3.3333333333333335
2022,7,31,157,15.333333333333332
2022,7,31,173,8.0
2022,7,31,179,41.0
2022,7,34,1,99.4196053946054
2022,7,34,3,196.94006410256415
2022,7,34,11,39.827568134171905
2022,7,34,15,36.806451612903224
2022,7,34,17,91.00290556900725
2022,7,34,19,156.19736842105263
2022,7,34,21,16.51391552372861
2022,7,34,23,38.4251497005988
2022,7,34,25,43.30010162601626
2022,7,34,29,22.56904761904762
2022,7,34,31,111.68947368421053
2022,7,34,33,9.759122807017544
2022,7,34,35,119.99691833590137
2022,7,34,37,16.17286366601435
2022,7,37,19,4.242857142857143
2022,7,37,67,15.571428571428571
2022,7,37,71,0.4
2022,7,37,129,33.133043057571356
2022,7,37,133,2.142857142857143
2022,7,37,175,3.5
2022,7,38,105,21.124229306047486
2022,7,46,5,139.2
2022,7,46,11,20.00515463917526
2022,7,46,29,8.98870056497175
2022,7,46,33,2.6666666666666665
2022,7,46,35,40.125
2022,7,46,47,2.25
2022,7,46,59,8.714285714285714
2022,7,46,65,63.26666666666667
2022,7,46,83,32.63235294117647
2022,7,46,99,85.68962264150943
2022,7,49,5,98.14893617021276
2022,7,49,11,1067.302160593357
2022,7,49,35,693.2966879059315
2022,7,53,5,35.86178861788618
2022,7,53,9,0.4
2022,7,53,25,70.63775510204081
2022,7,53,39,9.571428571428571
2022,7,53,53,105.66666666666664
2022,7,53,57,146.0
2022,7,53,67,33.111111111111114
2022,7,53,73,26.25
2022,7,53,77,546.6382978723404
2022,7,56,39,1.1071428571428572
2022,8,4,12,37.4
2022,8,4,13,14.588094382560786
2022,8,4,21,1.9777777777777779
2022,8,4,27,0.4117647058823529
2022,8,6,1,40.86492450638793
2022,8,6,7,14.160601756198346
2022,8,6,11,4.002882205513784
2022,8,6,13,38.3946508888413
2022,8,6,19,117.60286631048882
2022,8,6,21,2.952380952380952
2022,8,6,29,57.639802282608194
2022,8,6,31,118.0
2022,8,6,37,93.01437870397358
2022,8,6,41,7.66289592760181
2022,8,6,61,42.163304419661294
2022,8,6,65,86.98943892591019
2022,8,6,67,47.13162204127987
2022,8,6,71,36.08982580754683
2022,8,6,83,7.241037735849056
2022,8,6,85,16.909620778310156
2022,8,6,89,141.58871901977164
2022,8,6,97,19.54308943089431
2022,8,6,99,49.02012108738072
2022,8,6,101,20.02562358276644
2022,8,6,107,204.3659209603041
2022,8,6,111,0.3630952380952379
2022,8,6,113,135.31765892411053
2022,8,6,115,38.262630662020904
2022,8,31,13,51.888888888888886
2022,8,31,55,12.833333333333334
2022,8,31,79,42.0
2022,8,31,89,31.555555555555557
2022,8,31,111,3.5
2022,8,31,157,132.875
2022,8,31,179,47.5
2022,8,34,1,60.76874062968516
2022,8,34,3,89.55505752278499
2022,8,34,11,5.066074429771909
2022,8,34,15,40.926829268292686
2022,8,34,17,118.37333333333333
2022,8,34,19,80.76236044657097
2022,8,34,21,13.55612968591692
2022,8,34,23,65.48353576248313
2022,8,34,25,37.20341302841303
2022,8,34,29,7.726319875776397
2022,8,34,31,81.11813186813187
2022,8,34,33,54.72536467751658
2022,8,34,35,27.107105108631828
2022,8,34,37,17.229601518026566
2022,8,37,19,7.446428571428571
2022,8,37,67,6.661507936507936
2022,8,37,71,4.0
2022,8,37,129,33.94249152019735
2022,8,37,133,2.6666666666666665
2022,8,37,175,1.5
2022,8,38,105,45.59645793801391
2022,8,46,5,139.71428571428572
2022,8,46,11,20.364583333333332
2022,8,46,29,18.1501976284585
2022,8,46,35,27.333333333333332
2022,8,46,59,24.333333333333332
2022,8,46,65,26.375
2022,8,46,83,99.32692307692308
2022,8,46,99,95.67256530636813
2022,8,49,5,117.2
2022,8,49,11,1598.5011488970588
2022,8,49,35,862.4786253608705
2022,8,53,5,31.0
2022,8,53,25,61.605177993527505
2022,8,53,39,8.0
2022,8,53,53,7.222222222222222
2022,8,53,57,110.5
2022,8,53,67,4.363636363636363
2022,8,53,73,13.785714285714285
2022,8,53,77,451.54716981132077
2022,8,56,39,1.9870129870129871
2022,9,4,13,10.646702122371886
2022,9,4,21,2.8125
2022,9,4,27,1.1666666666666665
2022,9,6,1,28.469221556886225
2022,9,6,7,6.530813623179739
2022,9,6,11,2.524242424242424
2022,9,6,13,40.11102522997061
2022,9,6,19,136.31451752997873
2022,9,6,21,1.1428571428571428
2022,9,6,29,81.52941519369335
2022,9,6,31,155.4227272727273
2022,9,6,37,62.29616858237548
2022,9,6,41,11.097820823244552
2022,9,6,61,26.63124883230576
2022,9,6,65,264.95171360545254
2022,9,6,67,57.09799156612321
2022,9,6,71,34.74938025273595
2022,9,6,75,11.0
2022,9,6,81,1.0
2022,9,6,83,4.089285714285714
2022,9,6,85,16.690286661928454
2022,9,6,89,84.72617229877774
2022,9,6,97,8.857580037664782
2022,9,6,99,97.1923076923077
2022,9,6,101,2.6819767441860463
2022,9,6,107,201.2742574776248
2022,9,6,111,37.92547425474255
2022,9,6,113,55.74383232144363
2022,9,6,115,12.71875
2022,9,31,13,5.333333333333333
2022,9,31,55,8.166666666666666
2022,9,31,79,40.91666666666667
2022,9,31,89,2.0
2022,9,31,111,13.666666666666666
2022,9,31,157,24.5
2022,9,31,179,47.666666666666664
2022,9,34,1,54.88509316770186
2022,9,34,3,47.57834252078857
2022,9,34,5,0.857142857142857
2022,9,34,9,18.5
2022,9,34,11,9.854668073618823
2022,9,34,15,11.75
2022,9,34,17,38.279550238174366
2022,9,34,19,68.2329605263158
2022,9,34,21,9.375400047766897
2022,9,34,23,98.78303152246812
2022,9,34,25,19.970146349456694
2022,9,34,29,2.905978260869565
2022,9,34,31,74.12077922077921
2022,9,34,33,44.83011294840517
2022,9,34,35,26.425925925925927
2022,9,34,37,8.059055657559398
2022,9,37,19,14.928571428571429
2022,9,37,67,8.544871794871794
2022,9,37,71,6.0
2022,9,37,129,30.62164846077458
2022,9,37,133,3.4000000000000004
2022,9,38,105,17.77777777777778
2022,9,46,29,5.274647887323944
2022,9,46,83,89.05513784461154
2022,9,46,99,62.09872331058772
2022,9,49,5,34.19565217391304
2022,9,49,11,776.29262086514
2022,9,49,35,640.1019179049644
2022,9,53,5,11.574468085106382
2022,9,53,25,27.363095238095237
2022,9,53,53,10.166666666666666
2022,9,53,57,13.833333333333332
2022,9,53,73,1.75
2022,9,53,77,365.5833333333333
2022,9,56,39,0.3061224489795918
2022,10,4,12,3.75
2022,10,4,13,7.053620032661948
2022,10,4,21,5.7142857142857135
2022,10,4,27,53.88235294117647
2022,10,6,1,7.037037037037036
2022,10,6,7,6.062818644182456
2022,10,6,11,8.82202380952381
2022,10,6,13,32.72225183211192
2022,10,6,19,51.65680049668874
2022,10,6,21,1.9428571428571428
2022,10,6,29,181.63130996683626
2022,10,6,31,20.333333333333332
2022,10,6,37,87.34319463571381
2022,10,6,41,3.8262711864406778
2022,10,6,61,18.665244736122503
2022,10,6,65,715.0384588656436
2022,10,6,67,36.087377376960966
2022,10,6,71,70.86984872196139
2022,10,6,81,7.0
2022,10,6,83,8.824516129032258
2022,10,6,85,11.977810102392972
2022,10,6,89,23.884439640435353
2022,10,6,97,1.8162844036697248
2022,10,6,99,69.0423197492163
2022,10,6,101,359.8380952380952
2022,10,6,107,322.9415910141858
2022,10,6,111,0.1377551020408162
2022,10,6,113,42.90197451491628
2022,10,6,115,0.2342857142857142
2022,10,31,55,1.5
2022,10,34,1,10.196576561659146
2022,10,34,3,7.67542735042735
2022,10,34,11,6.784996534996535
2022,10,34,15,18.75
2022,10,34,17,2.328133552271483
2022,10,34,21,2.2621932277104686
2022,10,34,23,15.429971988795518
2022,10,34,25,2.354822834645669
2022,10,34,29,0.7404761904761904
2022,10,34,31,4.8
2022,10,34,33,8.706691907532244
2022,10,34,37,2.944642857142857
2022,10,37,19,4.199999999999999
2022,10,37,67,0.9155844155844155
2022,10,37,129,126.02173913043478
2022,10,37,133,0.6666666666666666
2022,10,49,11,8.428571428571429
2022,10,49,35,22.2020202020202
2022,11,4,13,3.0304952698942684
2022,11,6,1,0.8681318681318682
2022,11,6,7,0.2916666666666664
2022,11,6,11,1.5714285714285712
2022,11,6,13,0.1761904761904761
2022,11,6,19,7.643382352941176
2022,11,6,21,0.0
2022,11,6,37,41.58320786542777
2022,11,6,61,1.2129629629629628
2022,11,6,65,148.69792492151154
2022,11,6,67,5.66633472008386
2022,11,6,71,13.241402116402117
2022,11,6,83,4.8
2022,11,6,85,1.9931798806479113
2022,11,6,89,0.6964285714285713
2022,11,6,101,0.3571428571428571
2022,11,6,111,0.15437788018433168
2022,11,6,113,2.826280998694792
2022,11,34,3,4.163398692810457
2022,11,34,11,3.2666666666666666
2022,11,34,17,1.489430894308943
2022,11,34,21,1.0
2022,11,34,23,0.1041666666666666
2022,11,34,29,0.0357142857142857
2022,11,37,19,0.4821428571428571
2022,11,37,67,0.0
2022,11,37,129,75.15714285714286
2022,11,49,35,1.0
2022,12,4,13,1.5416058394160586
2022,12,6,1,0.3571428571428571
2022,12,6,13,0.0084317032040472
2022,12,6,37,1.488
2022,12,6,61,0.186335403726708
2022,12,6,65,10.216476233460817
2022,12,6,67,0.8799968147794234
2022,12,6,85,0.23732856290995807
2022,12,6,89,0.0
2022,12,6,111,0.0
2022,12,6,113,0.1768707482993194
2022,12,37,19,0.5357142857142856
2023,1,4,13,2.671361502347418
2023,1,6,1,2.230769230769231
2023,1,6,13,0.0327586206896551
2023,1,6,37,0.8809523809523809
2023,1,6,61,0.1428571428571428
2023,1,6,65,541.2898898869028
2023,1,6,67,0.9226859695056212
2023,1,6,85,0.1506849315068493
2023,1,6,89,2.5
2023,1,6,113,0.2747252747252745
2023,1,37,19,0.5
2023,2,4,13,2.9551724137931035
2023,2,6,1,3.112
2023,2,6,13,0.0285714285714285
2023,2,6,37,1.3059701492537312
2023,2,6,65,158.24136416861825
2023,2,6,67,0.3904761904761903
2023,2,6,71,1.0921052631578945
2023,2,6,85,0.6851851851851849
2023,2,6,89,1.1578947368421053
2023,2,6,111,0.0
2023,2,6,113,0.3339517625231909
2023,2,37,19,1.619047619047619
2023,3,4,13,4.481481481481481
2023,3,6,1,5.275229357798165
2023,3,6,13,0.0186915887850466
2023,3,6,19,1.6875
2023,3,6,37,1.6824708025286619
2023,3,6,61,0.037037037037037
2023,3,6,65,258.0677981231403
2023,3,6,67,0.5941369987332437
2023,3,6,71,1.1893867765246164
2023,3,6,85,0.14388489208633087
2023,3,6,89,1.746031746031746
2023,3,6,111,0.0086580086580086
2023,3,6,113,0.1919642857142855
2023,3,22,19,130.25054990661963
2023,3,22,105,124.05199430199428
2023,3,37,19,1.0
2023,3,37,129,25.916883116883117
2023,4,4,13,23.653893951946976
2023,4,4,27,19.666666666666668
2023,4,6,1,13.122699386503065
2023,4,6,7,0.5238095238095237
2023,4,6,13,0.8471254355400697
2023,4,6,19,86.14594652141959
2023,4,6,21,0.0714285714285714
2023,4,6,29,151.9568888888889
2023,4,6,31,7.0
2023,4,6,37,19.402654280026542
2023,4,6,41,0.1219512195121951
2023,4,6,61,1.4046620046620044
2023,4,6,65,473.7770440936173
2023,4,6,67,8.576180090356754
2023,4,6,71,9.988721434200157
2023,4,6,83,8.189971070395371
2023,4,6,85,1.8034555956949518
2023,4,6,89,1.3047619047619048
2023,4,6,97,5.593406593406593
2023,4,6,99,27.92279942279942
2023,4,6,101,0.0529100529100528
2023,4,6,107,22.468648951404287
2023,4,6,111,0.07954887218045109
2023,4,6,113,3.2304566277523277
2023,4,6,115,0.1118012422360248
2023,4,22,19,185.9678794178794
2023,4,22,45,288.1536746778126
2023,4,22,105,166.07707707707706
2023,4,34,15,4.1923076923076925
2023,4,34,37,3.793103448275862
2023,4,37,19,0.5357142857142857
2023,4,37,129,61.74702380952381
2023,4,37,175,0.0
2023,4,49,11,11.800000000000002
2023,4,53,5,0.18461538461538451
2023,4,53,25,0.875
2023,4,53,77,0.8620689655172414
2023,5,4,13,19.26421188630491
2023,5,4,19,0.1333333333333333
2023,5,4,21,15.835616438356166
2023,5,4,27,463.2456140350877
2023,5,6,1,50.946308724832214
2023,5,6,7,4.254274316109422
2023,5,6,11,0.8632653061224487
2023,5,6,13,46.245234572076825
2023,5,6,19,221.6197924854406
2023,5,6,21,1.3571428571428572
2023,5,6,29,545.7933884297521
2023,5,6,31,576.1298701298701
2023,5,6,37,76.26521783246287
2023,5,6,41,5.294354838709678
2023,5,6,61,5.6976082740788625
2023,5,6,65,281.5725445589368
2023,5,6,67,45.598342310173344
2023,5,6,71,29.91599267525694
2023,5,6,81,0.0
2023,5,6,83,9.60576923076923
2023,5,6,85,14.34787499958395
2023,5,6,89,21.19515406162465
2023,5,6,97,16.008521796132413
2023,5,6,99,124.54712559609139
2023,5,6,101,1.035059331175836
2023,5,6,107,157.90345624231
2023,5,6,111,3.052579365079365
2023,5,6,113,27.143466123297713
2023,5,6,115,34.381831501831506
2023,5,22,19,238.42425762439808
2023,5,22,45,89.55320786997433
2023,5,22,105,190.14696296296296
2023,5,31,13,1.6666666666666665
2023,5,31,55,7.0
2023,5,31,79,4.375
2023,5,31,111,7.333333333333333
2023,5,34,1,201.48026841804682
2023,5,34,9,13.858507705134066
2023,5,34,11,38.05430622009569
2023,5,34,15,2.0727272727272728
2023,5,34,17,16.201996007984032
2023,5,34,19,182.3056446128437
2023,5,34,21,12.027262813522356
2023,5,34,23,49.058967911877396
2023,5,34,25,108.7363418079096
2023,5,34,29,30.07142857142857
2023,5,34,31,49.523809523809526
2023,5,34,33,22.636603398409253
2023,5,34,35,28.855311355311358
2023,5,34,37,22.553684210526313
2023,5,37,19,0.0535714285714285
2023,5,37,67,14.244444444444444
2023,5,37,71,5.0
2023,5,37,129,137.55469779702503
2023,5,37,175,1.0
2023,5,38,105,0.0294117647058823
2023,5,46,11,4.43859649122807
2023,5,46,13,3.2
2023,5,46,29,0.0793650793650793
2023,5,46,65,12.0
2023,5,46,83,2.3584229390681
2023,5,46,99,4.262059527882313
2023,5,49,11,263.55357142857144
2023,5,49,35,53.59542574778017
2023,5,53,5,3.3196721311475414
2023,5,53,25,15.09765625
2023,5,53,77,43.87234042553192
2023,6,4,12,40.57142857142857
2023,6,4,13,9.38770288053809
2023,6,4,19,0.0384615384615384
2023,6,4,21,5.520833333333334
2023,6,4,27,275.8048780487805
2023,6,6,1,85.48101265822785
2023,6,6,7,26.125646997929607
2023,6,6,11,11.221428571428572
2023,6,6,13,106.88184985101205
2023,6,6,19,364.7959523809524
2023,6,6,21,1.3571428571428572
2023,6,6,29,750.7769548943056
2023,6,6,31,82.9047619047619
2023,6,6,37,168.76598245475796
2023,6,6,41,13.685
2023,6,6,61,36.10266159695817
2023,6,6,65,190.74970579147848
2023,6,6,67,102.21082918266384
2023,6,6,71,42.5528560475369
2023,6,6,75,3.0
2023,6,6,83,1.0434782608695652
2023,6,6,85,26.64575996056948
2023,6,6,89,81.9832456967313
2023,6,6,97,34.75389983579639
2023,6,6,99,192.69176436945952
2023,6,6,101,79.31908212560387
2023,6,6,107,336.55219846252834
2023,6,6,111,4.6999940327008
2023,6,6,113,197.59578370731623
2023,6,6,115,71.57142857142857
2023,6,22,19,236.40369511359438
2023,6,22,45,55.84690415606446
2023,6,22,105,215.65654467894026
2023,6,31,13,300.0
2023,6,31,55,5.5
2023,6,31,79,8.166666666666666
2023,6,31,89,13.5
2023,6,31,111,22.4
2023,6,31,157,13.5
2023,6,31,173,1.75
2023,6,31,179,26.0
2023,6,34,1,68.8007854688267
2023,6,34,3,232.9947052632652
2023,6,34,9,23.40979218801001
2023,6,34,11,32.5081186972221
2023,6,34,13,7.711152882205513
2023,6,34,15,2.028985507246377
2023,6,34,17,154.16513030613407
2023,6,34,19,83.94135802469137
2023,6,34,21,12.452280275916092
2023,6,34,23,81.48936672967864
2023,6,34,25,33.881832251455805
2023,6,34,29,51.43359788359788
2023,6,34,31,134.0885222885223
2023,6,34,33,24.4835678906218
2023,6,34,35,90.70014821571085
2023,6,34,37,20.586507936507935
2023,6,37,19,1.732142857142857
2023,6,37,67,125.36989795918367
2023,6,37,71,3.0
2023,6,37,129,70.7741935483871
2023,6,38,105,7.948014018691588
2023,6,46,5,231.8
2023,6,46,11,7.288888888888889
2023,6,46,13,0.7142857142857143
2023,6,46,29,0.7987012987012987
2023,6,46,33,2.0
2023,6,46,47,4.0
2023,6,46,65,14.470588235294118
2023,6,46,83,9.115789473684211
2023,6,46,99,22.33058542413381
2023,6,49,5,47.6
2023,6,49,11,951.5631151457238
2023,6,49,35,848.6409981763078
2023,6,53,5,20.38095238095238
2023,6,53,7,1.1666666666666667
2023,6,53,9,0.2857142857142857
2023,6,53,25,25.126923076923077
2023,6,53,39,0.3333333333333333
2023,6,53,53,10.0
2023,6,53,57,10.0
2023,6,53,73,7.199999999999999
2023,6,53,77,372.2068965517242
2023,7,4,12,8.0
2023,7,4,13,3.295665634674923
2023,7,4,19,0.26632801161103037
2023,7,4,21,2.953125
2023,7,4,27,20.069767441860463
2023,7,6,1,117.31963470319634
2023,7,6,7,38.854038616750486
2023,7,6,11,20.37559161595673
2023,7,6,13,90.71910724685914
2023,7,6,19,142.8080026350866
2023,7,6,21,14.685714285714285
2023,7,6,29,166.85067169069464
2023,7,6,31,168.66666666666666
2023,7,6,37,152.9127645068781
2023,7,6,41,23.76038961038961
2023,7,6,61,67.56474820143885
2023,7,6,65,79.87017320660762
2023,7,6,67,167.18583476700934
2023,7,6,71,59.916762122947695
2023,7,6,75,2.5555555555555554
2023,7,6,83,5.0593220338983045
2023,7,6,85,24.417837078651687
2023,7,6,89,197.5492716045284
2023,7,6,97,35.20238095238095
2023,7,6,99,99.1549643339117
2023,7,6,101,237.3309674100055
2023,7,6,107,59.33013660381928
2023,7,6,111,12.765033931331049
2023,7,6,113,486.2607003794054
2023,7,6,115,116.05802262253873
2023,7,22,19,101.3698739313143
2023,7,22,45,29.235449735449734
2023,7,22,105,91.42432669789227
2023,7,31,13,852.3333333333333
2023,7,31,55,2.5833333333333335
2023,7,31,79,19.5
2023,7,31,89,31.333333333333336
2023,7,31,111,18.0
2023,7,31,157,950.0
2023,7,31,173,4.5
2023,7,31,179,19.0
2023,7,34,1,285.3303323412698
2023,7,34,3,172.41088854648174
2023,7,34,9,21.51335198504711
2023,7,34,11,108.44970649895177
2023,7,34,13,21.614285714285714
2023,7,34,15,1.14257481648786
2023,7,34,17,175.26151869301842
2023,7,34,19,126.63669172932332
2023,7,34,21,20.357027147307523
2023,7,34,23,136.1321239606954
2023,7,34,25,57.41443488943489
2023,7,34,29,28.757619047619045
2023,7,34,31,171.11904761904762
2023,7,34,33,487.70571619429336
2023,7,34,35,167.40833333333333
2023,7,34,37,49.76087533156499
2023,7,37,19,0.6714285714285713
2023,7,37,67,89.78503118503119
2023,7,37,129,73.76408942710759
2023,7,38,105,159.54385964912282
2023,7,46,5,88.03846153846153
2023,7,46,11,22.864285714285714
2023,7,46,29,12.945686900958467
2023,7,46,33,6.0
2023,7,46,47,4.666666666666667
2023,7,46,59,17.714285714285715
2023,7,46,65,29.727272727272727
2023,7,46,83,53.9
2023,7,46,93,12.428571428571429
2023,7,46,99,51.69852941176471
2023,7,49,5,183.1521739130435
2023,7,49,11,2053.068708133971
2023,7,49,35,964.4383925001111
2023,7,53,5,47.564356435643575
2023,7,53,7,3.333333333333333
2023,7,53,9,0.875
2023,7,53,25,50.47555555555555
2023,7,53,39,5.0
2023,7,53,53,18.57142857142857
2023,7,53,57,33.0
2023,7,53,73,9.5
2023,7,53,77,441.063829787234
2023,7,56,39,0.6
2023,8,4,12,0.6923076923076922
2023,8,4,13,5.099763406940063
2023,8,4,19,0.4390243902439024
2023,8,4,21,2.191780821917808
2023,8,4,27,6.363636363636363
2023,8,6,1,89.83095238095238
2023,8,6,7,11.70126840572577
2023,8,6,11,6.280200501253132
2023,8,6,13,58.463571599004666
2023,8,6,19,101.44384701891026
2023,8,6,21,0.3571428571428571
2023,8,6,29,117.62096415656332
2023,8,6,31,57.96666666666667
2023,8,6,37,102.17123910572187
2023,8,6,41,11.683916083916085
2023,8,6,61,39.00357194400347
2023,8,6,65,37.04639268595685
2023,8,6,67,116.0050164355445
2023,8,6,71,35.76072199061386
2023,8,6,75,0.5
2023,8,6,83,17.0812030075188
2023,8,6,85,17.896740682201255
2023,8,6,89,91.33208150146632
2023,8,6,97,37.87024809160305
2023,8,6,99,57.97525284355212
2023,8,6,101,90.23198002605298
2023,8,6,107,76.76193436936725
2023,8,6,111,13.212219699866745
2023,8,6,113,199.88356867152004
2023,8,6,115,44.082051282051275
2023,8,22,19,70.19374430610385
2023,8,22,45,17.472196620583716
2023,8,22,105,64.47407407407407
2023,8,31,13,281.77777777777777
2023,8,31,55,4.416666666666666
