state,statefp,county,countyfp,year,month,trap_type,species,num_sites,num_collection_events,num_trap_nights,num_adult_females_collected,num_collection_events_with_detection
New Jersey,34,Atlantic,001,2014,9,NJLT,Culex pipiens/restuans/salinarius,4,120,120,247,7
New Jersey,34,Atlantic,001,2014,9,NJLT,Culex restuans,4,120,120,161,22
New Jersey,34,Atlantic,001,2014,9,NJLT,Culex salinarius,4,120,120,396,19
New Jersey,34,Atlantic,001,2014,10,NJLT,Culex pipiens,4,124,124,8,5
New Jersey,34,Atlantic,001,2014,10,NJLT,Culex pipiens/restuans/salinarius,4,124,124,7,2
New Jersey,34,Atlantic,001,2014,10,NJLT,Culex restuans,4,124,124,29,12
New Jersey,34,Atlantic,001,2014,10,NJLT,Culex salinarius,4,124,124,68,12
New Jersey,34,Atlantic,001,2015,5,NJLT,Culex pipiens,4,77,77,3,2
New Jersey,34,Atlantic,001,2015,5,NJLT,Culex pipiens/restuans/salinarius,4,77,77,59,12
New Jersey,34,Atlantic,001,2015,5,NJLT,Culex restuans,4,77,77,8,3
New Jersey,34,Atlantic,001,2015,5,NJLT,Culex salinarius,4,77,77,8,2
New Jersey,34,Atlantic,001,2015,6,NJLT,Culex pipiens,4,120,120,4,3
New Jersey,34,Atlantic,001,2015,6,NJLT,Culex pipiens/restuans/salinarius,4,120,120,74,19
New Jersey,34,Atlantic,001,2015,6,NJLT,Culex restuans,4,120,120,6,3
New Jersey,34,Atlantic,001,2015,6,NJLT,Culex salinarius,4,120,120,39,9
New Jersey,34,Atlantic,001,2015,7,NJLT,Culex pipiens,4,124,124,15,7
New Jersey,34,Atlantic,001,2015,7,NJLT,Culex pipiens/restuans/salinarius,4,124,124,60,9
New Jersey,34,Atlantic,001,2015,7,NJLT,Culex restuans,4,124,124,5,2
New Jersey,34,Atlantic,001,2015,7,NJLT,Culex salinarius,4,124,124,806,39
New Jersey,34,Atlantic,001,2015,8,NJLT,Culex pipiens,4,124,124,76,26
New Jersey,34,Atlantic,001,2015,8,NJLT,Culex pipiens/restuans/salinarius,4,124,124,182,5
New Jersey,34,Atlantic,001,2015,8,NJLT,Culex restuans,4,124,124,7,4
New Jersey,34,Atlantic,001,2015,8,NJLT,Culex salinarius,4,124,124,659,35
New Jersey,34,Atlantic,001,2015,9,NJLT,Culex pipiens,4,120,120,59,14
New Jersey,34,Atlantic,001,2015,9,NJLT,Culex pipiens/restuans/salinarius,4,120,120,65,11
New Jersey,34,Atlantic,001,2015,9,NJLT,Culex restuans,4,120,120,250,14
New Jersey,34,Atlantic,001,2015,9,NJLT,Culex salinarius,4,120,120,81,12
New Jersey,34,Atlantic,001,2015,10,NJLT,Culex pipiens,4,124,124,6,3
New Jersey,34,Atlantic,001,2015,10,NJLT,Culex pipiens/restuans/salinarius,4,124,124,123,21
New Jersey,34,Atlantic,001,2015,10,NJLT,Culex restuans,4,124,124,10,3
New Jersey,34,Atlantic,001,2015,10,NJLT,Culex salinarius,4,124,124,2,1
New Jersey,34,Atlantic,001,2016,5,NJLT,Culex pipiens,4,77,77,1,1
New Jersey,34,Atlantic,001,2016,5,NJLT,Culex pipiens/restuans/salinarius,4,77,77,125,18
New Jersey,34,Atlantic,001,2016,5,NJLT,Culex restuans,4,77,77,13,4
New Jersey,34,Atlantic,001,2016,6,NJLT,Culex pipiens,4,120,120,3,2
New Jersey,34,Atlantic,001,2016,6,NJLT,Culex pipiens/restuans/salinarius,4,120,120,440,38
New Jersey,34,Atlantic,001,2016,6,NJLT,Culex restuans,4,120,120,4,4
New Jersey,34,Atlantic,001,2016,6,NJLT,Culex salinarius,4,120,120,3,3
New Jersey,34,Atlantic,001,2016,7,NJLT,Culex pipiens,4,124,124,1,1
New Jersey,34,Atlantic,001,2016,7,NJLT,Culex pipiens/restuans/salinarius,4,124,124,746,38
New Jersey,34,Atlantic,001,2016,7,NJLT,Culex salinarius,4,124,124,105,5
New Jersey,34,Atlantic,001,2016,8,NJLT,Culex pipiens,4,124,124,5,2
New Jersey,34,Atlantic,001,2016,8,NJLT,Culex pipiens/restuans/salinarius,4,124,124,322,37
New Jersey,34,Atlantic,001,2016,8,NJLT,Culex salinarius,4,124,124,4,2
New Jersey,34,Atlantic,001,2016,9,NJLT,Culex pipiens,4,120,120,2,1
New Jersey,34,Atlantic,001,2016,9,NJLT,Culex pipiens/restuans/salinarius,4,120,120,168,17
New Jersey,34,Atlantic,001,2016,9,NJLT,Culex restuans,4,120,120,94,4
New Jersey,34,Atlantic,001,2016,10,NJLT,Culex pipiens,4,124,124,1,1
New Jersey,34,Atlantic,001,2016,10,NJLT,Culex pipiens/restuans/salinarius,4,124,124,216,17
New Jersey,34,Atlantic,001,2016,10,NJLT,Culex restuans,4,124,124,11,2
New Jersey,34,Atlantic,001,2017,5,NJLT,Culex pipiens/restuans/salinarius,4,77,77,107,16
New Jersey,34,Atlantic,001,2017,5,NJLT,Culex restuans,4,77,77,4,2
New Jersey,34,Atlantic,001,2017,5,NJLT,Culex salinarius,4,77,77,86,8
New Jersey,34,Atlantic,001,2017,6,NJLT,Culex pipiens,4,120,120,1,1
New Jersey,34,Atlantic,001,2017,6,NJLT,Culex pipiens/restuans/salinarius,4,120,120,268,25
New Jersey,34,Atlantic,001,2017,6,NJLT,Culex restuans,4,120,120,20,1
New Jersey,34,Atlantic,001,2017,6,NJLT,Culex salinarius,4,120,120,154,18
New Jersey,34,Atlantic,001,2017,7,NJLT,Culex pipiens/restuans/salinarius,4,124,124,143,11
New Jersey,34,Atlantic,001,2017,7,NJLT,Culex restuans,4,124,124,1,1
New Jersey,34,Atlantic,001,2017,7,NJLT,Culex salinarius,4,124,124,233,19
New Jersey,34,Atlantic,001,2017,8,NJLT,Culex pipiens/restuans/salinarius,4,124,124,203,23
New Jersey,34,Atlantic,001,2017,8,NJLT,Culex salinarius,4,124,124,241,16
New Jersey,34,Atlantic,001,2017,9,NJLT,Culex pipiens/restuans/salinarius,4,120,120,435,36
New Jersey,34,Atlantic,001,2017,9,NJLT,Culex restuans,4,120,120,2,1
New Jersey,34,Atlantic,001,2017,9,NJLT,Culex salinarius,4,120,120,57,2
New Jersey,34,Atlantic,001,2017,10,NJLT,Culex pipiens,4,124,124,1,1
New Jersey,34,Atlantic,001,2017,10,NJLT,Culex pipiens/restuans/salinarius,4,124,124,186,22
New Jersey,34,Atlantic,001,2017,10,NJLT,Culex restuans,4,124,124,4,2
New Jersey,34,Atlantic,001,2017,10,NJLT,Culex salinarius,4,124,124,8,3
New Jersey,34,Atlantic,001,2021,5,NJLT,Culex pipiens/restuans/salinarius,4,33,112,113,16
New Jersey,34,Atlantic,001,2021,5,NJLT,Culex restuans,4,33,112,10,6
New Jersey,34,Atlantic,001,2021,6,BGS,Culex pipiens/restuans/salinarius,1,1,1,7,1
New Jersey,34,Atlantic,001,2021,6,CO2,Culex pipiens/restuans/salinarius,20,24,24,624,24
New Jersey,34,Atlantic,001,2021,6,GRAV,Culex pipiens,20,24,24,210,2
New Jersey,34,Atlantic,001,2021,6,GRAV,Culex pipiens/restuans/salinarius,20,24,24,1054,22
New Jersey,34,Atlantic,001,2021,6,GRAV,Culex restuans,20,24,24,17,1
New Jersey,34,Atlantic,001,2021,6,NJLT,Culex pipiens,4,37,132,9,3
New Jersey,34,Atlantic,001,2021,6,NJLT,Culex pipiens/restuans/salinarius,4,37,132,291,22
New Jersey,34,Atlantic,001,2021,6,NJLT,Culex salinarius,4,37,132,4,1
New Jersey,34,Atlantic,001,2021,6,OTHER,Culex pipiens,3,14,310,1,1
New Jersey,34,Atlantic,001,2021,6,OTHER,Culex restuans,3,14,310,1,1
New Jersey,34,Atlantic,001,2021,7,BGS,Culex pipiens/restuans/salinarius,2,2,2,6,2
New Jersey,34,Atlantic,001,2021,7,CO2,Culex pipiens/restuans/salinarius,18,18,18,312,18
New Jersey,34,Atlantic,001,2021,7,GRAV,Culex pipiens/restuans/salinarius,19,19,19,1671,19
New Jersey,34,Atlantic,001,2021,7,NJLT,Culex pipiens/restuans/salinarius,4,32,132,782,27
New Jersey,34,Atlantic,001,2021,7,OTHER,Culex pipiens/restuans/salinarius,3,10,230,1,1
New Jersey,34,Atlantic,001,2021,8,BGS,Culex pipiens/restuans/salinarius,3,5,5,6,2
New Jersey,34,Atlantic,001,2021,8,CO2,Culex pipiens/restuans/salinarius,14,27,27,399,24
New Jersey,34,Atlantic,001,2021,8,GRAV,Culex pipiens/restuans/salinarius,14,25,25,1538,25
New Jersey,34,Atlantic,001,2021,8,NJLT,Culex pipiens/restuans/salinarius,4,36,128,618,32
New Jersey,34,Atlantic,001,2021,8,OTHER,Culex restuans,3,17,375,2,2
New Jersey,34,Atlantic,001,2021,9,BGS,Culex pipiens/restuans/salinarius,5,7,7,101,3
New Jersey,34,Atlantic,001,2021,9,BGS,Culex salinarius,5,7,7,1,1
New Jersey,34,Atlantic,001,2021,9,CO2,Culex pipiens/restuans/salinarius,21,38,45,615,32
New Jersey,34,Atlantic,001,2021,9,GRAV,Culex pipiens,20,22,22,7,1
New Jersey,34,Atlantic,001,2021,9,GRAV,Culex pipiens/restuans/salinarius,20,22,22,1191,20
New Jersey,34,Atlantic,001,2021,9,NJLT,Culex pipiens/quinquefasciatus/restuans,4,37,127,12,1
New Jersey,34,Atlantic,001,2021,9,NJLT,Culex pipiens/restuans/salinarius,4,37,127,1174,25
New Jersey,34,Atlantic,001,2021,9,OTHER,Culex pipiens/restuans/salinarius,5,54,295,14,10
New Jersey,34,Atlantic,001,2021,9,OTHER,Culex restuans,5,54,295,4,3
New Jersey,34,Atlantic,001,2021,10,BGS,Culex pipiens/restuans/salinarius,3,3,3,4,2
New Jersey,34,Atlantic,001,2021,10,CO2,Culex pipiens/restuans/salinarius,11,12,12,186,10
New Jersey,34,Atlantic,001,2021,10,GRAV,Culex pipiens/restuans/salinarius,14,15,15,259,15
New Jersey,34,Atlantic,001,2021,10,NJLT,Culex pipiens/restuans/salinarius,5,32,108,493,25
New Jersey,34,Atlantic,001,2021,10,OTHER,Culex restuans,3,12,270,1,1
New Jersey,34,Atlantic,001,2022,5,NJLT,Culex pipiens,4,35,128,5,2
New Jersey,34,Atlantic,001,2022,5,NJLT,Culex pipiens/restuans/salinarius,4,35,128,57,19
New Jersey,34,Atlantic,001,2022,5,NJLT,Culex restuans,4,35,128,5,3
New Jersey,34,Atlantic,001,2022,5,NJLT,Culex salinarius,4,35,128,2,2
New Jersey,34,Atlantic,001,2022,6,CO2,Culex pipiens/restuans/salinarius,12,13,13,227,10
New Jersey,34,Atlantic,001,2022,6,GRAV,Culex pipiens/restuans/salinarius,15,17,17,908,17
New Jersey,34,Atlantic,001,2022,6,NJLT,Culex pipiens/restuans/salinarius,4,36,124,216,21
New Jersey,34,Atlantic,001,2022,6,OTHER,Culex pipiens,2,7,165,1,1
New Jersey,34,Atlantic,001,2022,7,CO2,Culex pipiens,20,21,21,1,1
New Jersey,34,Atlantic,001,2022,7,CO2,Culex pipiens/restuans/salinarius,20,21,21,224,18
New Jersey,34,Atlantic,001,2022,7,GRAV,Culex pipiens/restuans/salinarius,21,22,22,1851,22
New Jersey,34,Atlantic,001,2022,7,NJLT,Culex pipiens/restuans/salinarius,5,32,112,510,22
New Jersey,34,Atlantic,001,2022,7,OTHER,Culex pipiens,3,12,260,2,2
New Jersey,34,Atlantic,001,2022,7,OTHER,Culex salinarius,3,12,260,2,1
New Jersey,34,Atlantic,001,2022,8,BGS,Culex pipiens/restuans/salinarius,1,1,1,2,1
New Jersey,34,Atlantic,001,2022,8,CO2,Culex pipiens,20,23,23,1,1
New Jersey,34,Atlantic,001,2022,8,CO2,Culex pipiens/restuans/salinarius,20,23,23,122,15
New Jersey,34,Atlantic,001,2022,8,GRAV,Culex pipiens,19,23,23,25,1
New Jersey,34,Atlantic,001,2022,8,GRAV,Culex pipiens/restuans/salinarius,19,23,23,1144,21
New Jersey,34,Atlantic,001,2022,8,NJLT,Culex pipiens/restuans/salinarius,5,32,116,301,20
New Jersey,34,Atlantic,001,2022,9,CO2,Culex pipiens/restuans/salinarius,22,23,23,367,18
New Jersey,34,Atlantic,001,2022,9,GRAV,Culex pipiens,23,24,24,2,1
New Jersey,34,Atlantic,001,2022,9,GRAV,Culex pipiens/restuans/salinarius,23,24,24,871,21
New Jersey,34,Atlantic,001,2022,9,NJLT,Culex pipiens/restuans/salinarius,4,32,112,286,20
New Jersey,34,Atlantic,001,2022,10,CO2,Culex pipiens/restuans/salinarius,10,10,10,28,4
New Jersey,34,Atlantic,001,2022,10,GRAV,Culex pipiens/restuans/salinarius,17,17,17,113,11
New Jersey,34,Atlantic,001,2022,10,GRAV,Culex restuans,17,17,17,2,1
New Jersey,34,Atlantic,001,2022,10,GRAV,Culex salinarius,17,17,17,1,1
New Jersey,34,Atlantic,001,2022,10,NJLT,Culex pipiens/restuans/salinarius,4,32,116,66,17
New Jersey,34,Atlantic,001,2022,10,OTHER,Culex pipiens/restuans/salinarius,3,11,245,1,1
New Jersey,34,Atlantic,001,2023,5,NJLT,Culex pipiens,4,16,56,4,3
New Jersey,34,Atlantic,001,2023,5,NJLT,Culex pipiens/restuans/salinarius,4,16,56,22,4
New Jersey,34,Atlantic,001,2023,5,NJLT,Culex restuans,4,16,56,20,7
New Jersey,34,Atlantic,001,2023,5,NJLT,Culex salinarius,4,16,56,7,4
New Jersey,34,Bergen,003,2003,5,NJLT,Culex pipiens,5,100,100,1,1
New Jersey,34,Bergen,003,2003,5,NJLT,Culex restuans,5,100,100,145,22
New Jersey,34,Bergen,003,2003,5,NJLT,Culex salinarius,5,100,100,4,2
New Jersey,34,Bergen,003,2003,6,NJLT,Culex pipiens,5,150,150,51,19
New Jersey,34,Bergen,003,2003,6,NJLT,Culex restuans,5,150,150,486,44
New Jersey,34,Bergen,003,2003,6,NJLT,Culex salinarius,5,150,150,348,22
New Jersey,34,Bergen,003,2003,7,NJLT,Culex pipiens,5,155,155,232,47
New Jersey,34,Bergen,003,2003,7,NJLT,Culex restuans,5,155,155,692,62
New Jersey,34,Bergen,003,2003,7,NJLT,Culex salinarius,5,155,155,729,44
New Jersey,34,Bergen,003,2003,8,NJLT,Culex pipiens,5,155,155,27,10
New Jersey,34,Bergen,003,2003,8,NJLT,Culex restuans,5,155,155,26,11
New Jersey,34,Bergen,003,2003,8,NJLT,Culex salinarius,5,155,155,598,44
New Jersey,34,Bergen,003,2003,9,NJLT,Culex pipiens,5,150,150,80,22
New Jersey,34,Bergen,003,2003,9,NJLT,Culex restuans,5,150,150,301,32
New Jersey,34,Bergen,003,2003,9,NJLT,Culex salinarius,5,150,150,665,45
New Jersey,34,Bergen,003,2003,10,NJLT,Culex pipiens,5,155,155,9,4
New Jersey,34,Bergen,003,2003,10,NJLT,Culex restuans,5,155,155,123,26
New Jersey,34,Bergen,003,2003,10,NJLT,Culex salinarius,5,155,155,161,16
New Jersey,34,Bergen,003,2004,5,NJLT,Culex pipiens,5,100,100,7,5
New Jersey,34,Bergen,003,2004,5,NJLT,Culex restuans,5,100,100,45,22
New Jersey,34,Bergen,003,2004,5,NJLT,Culex salinarius,5,100,100,20,10
New Jersey,34,Bergen,003,2004,6,NJLT,Culex pipiens,5,150,150,86,27
New Jersey,34,Bergen,003,2004,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,1,1
New Jersey,34,Bergen,003,2004,6,NJLT,Culex restuans,5,150,150,232,55
New Jersey,34,Bergen,003,2004,6,NJLT,Culex salinarius,5,150,150,188,27
New Jersey,34,Bergen,003,2004,7,NJLT,Culex pipiens,5,155,155,45,23
New Jersey,34,Bergen,003,2004,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,46,5
New Jersey,34,Bergen,003,2004,7,NJLT,Culex restuans,5,155,155,31,17
New Jersey,34,Bergen,003,2004,7,NJLT,Culex salinarius,5,155,155,377,24
New Jersey,34,Bergen,003,2004,8,NJLT,Culex pipiens,5,155,155,124,26
New Jersey,34,Bergen,003,2004,8,NJLT,Culex restuans,5,155,155,21,12
New Jersey,34,Bergen,003,2004,8,NJLT,Culex salinarius,5,155,155,900,34
New Jersey,34,Bergen,003,2004,9,NJLT,Culex pipiens,5,150,150,133,29
New Jersey,34,Bergen,003,2004,9,NJLT,Culex restuans,5,150,150,140,33
New Jersey,34,Bergen,003,2004,9,NJLT,Culex salinarius,5,150,150,559,33
New Jersey,34,Bergen,003,2004,10,NJLT,Culex pipiens,5,155,155,9,4
New Jersey,34,Bergen,003,2004,10,NJLT,Culex restuans,5,155,155,60,22
New Jersey,34,Bergen,003,2004,10,NJLT,Culex salinarius,5,155,155,150,13
New Jersey,34,Bergen,003,2005,5,NJLT,Culex pipiens,5,100,100,6,4
New Jersey,34,Bergen,003,2005,5,NJLT,Culex restuans,5,100,100,29,12
New Jersey,34,Bergen,003,2005,5,NJLT,Culex salinarius,5,100,100,10,6
New Jersey,34,Bergen,003,2005,6,NJLT,Culex pipiens,5,150,150,16,12
New Jersey,34,Bergen,003,2005,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,101,31
New Jersey,34,Bergen,003,2005,6,NJLT,Culex restuans,5,150,150,71,30
New Jersey,34,Bergen,003,2005,6,NJLT,Culex salinarius,5,150,150,123,23
New Jersey,34,Bergen,003,2005,7,NJLT,Culex pipiens,5,155,155,9,7
New Jersey,34,Bergen,003,2005,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,110,46
New Jersey,34,Bergen,003,2005,7,NJLT,Culex restuans,5,155,155,16,9
New Jersey,34,Bergen,003,2005,7,NJLT,Culex salinarius,5,155,155,199,23
New Jersey,34,Bergen,003,2005,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,163,62
New Jersey,34,Bergen,003,2005,8,NJLT,Culex salinarius,5,155,155,115,19
New Jersey,34,Bergen,003,2005,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,140,53
New Jersey,34,Bergen,003,2005,9,NJLT,Culex restuans,5,150,150,1,1
New Jersey,34,Bergen,003,2005,9,NJLT,Culex salinarius,5,150,150,88,18
New Jersey,34,Bergen,003,2005,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,66,38
New Jersey,34,Bergen,003,2005,10,NJLT,Culex salinarius,5,155,155,15,7
New Jersey,34,Bergen,003,2006,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,66,32
New Jersey,34,Bergen,003,2006,5,NJLT,Culex salinarius,5,100,100,6,4
New Jersey,34,Bergen,003,2006,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,500,62
New Jersey,34,Bergen,003,2006,6,NJLT,Culex salinarius,5,150,150,13,7
New Jersey,34,Bergen,003,2006,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,302,59
New Jersey,34,Bergen,003,2006,7,NJLT,Culex salinarius,5,155,155,320,23
New Jersey,34,Bergen,003,2006,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,132,51
New Jersey,34,Bergen,003,2006,8,NJLT,Culex salinarius,5,155,155,209,26
New Jersey,34,Bergen,003,2006,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,175,55
New Jersey,34,Bergen,003,2006,9,NJLT,Culex salinarius,5,150,150,94,15
New Jersey,34,Bergen,003,2006,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,91,42
New Jersey,34,Bergen,003,2006,10,NJLT,Culex restuans,5,155,155,2,2
New Jersey,34,Bergen,003,2006,10,NJLT,Culex salinarius,5,155,155,43,10
New Jersey,34,Bergen,003,2007,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,114,33
New Jersey,34,Bergen,003,2007,5,NJLT,Culex restuans,5,100,100,14,6
New Jersey,34,Bergen,003,2007,5,NJLT,Culex salinarius,5,100,100,21,7
New Jersey,34,Bergen,003,2007,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,285,50
New Jersey,34,Bergen,003,2007,6,NJLT,Culex salinarius,5,150,150,164,23
New Jersey,34,Bergen,003,2007,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,564,60
New Jersey,34,Bergen,003,2007,7,NJLT,Culex salinarius,5,155,155,815,38
New Jersey,34,Bergen,003,2007,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,430,69
New Jersey,34,Bergen,003,2007,8,NJLT,Culex salinarius,5,155,155,937,45
New Jersey,34,Bergen,003,2007,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,189,51
New Jersey,34,Bergen,003,2007,9,NJLT,Culex salinarius,5,150,150,485,31
New Jersey,34,Bergen,003,2007,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,57,11
New Jersey,34,Bergen,003,2007,10,NJLT,Culex salinarius,5,155,155,162,7
New Jersey,34,Bergen,003,2008,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,75,25
New Jersey,34,Bergen,003,2008,5,NJLT,Culex restuans,5,100,100,28,14
New Jersey,34,Bergen,003,2008,5,NJLT,Culex salinarius,5,100,100,23,10
New Jersey,34,Bergen,003,2008,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,247,63
New Jersey,34,Bergen,003,2008,6,NJLT,Culex restuans,5,150,150,28,16
New Jersey,34,Bergen,003,2008,6,NJLT,Culex salinarius,5,150,150,103,27
New Jersey,34,Bergen,003,2008,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,318,61
New Jersey,34,Bergen,003,2008,7,NJLT,Culex salinarius,5,155,155,188,19
New Jersey,34,Bergen,003,2008,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,393,60
New Jersey,34,Bergen,003,2008,8,NJLT,Culex salinarius,5,155,155,405,33
New Jersey,34,Bergen,003,2008,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,545,63
New Jersey,34,Bergen,003,2008,9,NJLT,Culex salinarius,5,150,150,1287,32
New Jersey,34,Bergen,003,2008,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,69,33
New Jersey,34,Bergen,003,2008,10,NJLT,Culex salinarius,5,155,155,47,9
New Jersey,34,Bergen,003,2009,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,63,28
New Jersey,34,Bergen,003,2009,5,NJLT,Culex salinarius,5,100,100,12,7
New Jersey,34,Bergen,003,2009,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,216,62
New Jersey,34,Bergen,003,2009,6,NJLT,Culex salinarius,5,150,150,94,15
New Jersey,34,Bergen,003,2009,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,767,65
New Jersey,34,Bergen,003,2009,7,NJLT,Culex salinarius,5,155,155,598,41
New Jersey,34,Bergen,003,2009,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,592,60
New Jersey,34,Bergen,003,2009,8,NJLT,Culex salinarius,5,155,155,508,43
New Jersey,34,Bergen,003,2009,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,235,57
New Jersey,34,Bergen,003,2009,9,NJLT,Culex salinarius,5,150,150,232,23
New Jersey,34,Bergen,003,2009,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,79,27
New Jersey,34,Bergen,003,2009,10,NJLT,Culex salinarius,5,155,155,10,4
New Jersey,34,Bergen,003,2010,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,33,15
New Jersey,34,Bergen,003,2010,5,NJLT,Culex restuans,5,100,100,6,2
New Jersey,34,Bergen,003,2010,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,275,64
New Jersey,34,Bergen,003,2010,6,NJLT,Culex salinarius,5,150,150,113,24
New Jersey,34,Bergen,003,2010,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,281,57
New Jersey,34,Bergen,003,2010,7,NJLT,Culex salinarius,5,155,155,188,20
New Jersey,34,Bergen,003,2010,8,NJLT,Culex pipiens,5,155,155,1,1
New Jersey,34,Bergen,003,2010,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,421,63
New Jersey,34,Bergen,003,2010,8,NJLT,Culex salinarius,5,155,155,276,22
New Jersey,34,Bergen,003,2010,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,232,58
New Jersey,34,Bergen,003,2010,9,NJLT,Culex salinarius,5,150,150,93,17
New Jersey,34,Bergen,003,2010,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,57,18
New Jersey,34,Bergen,003,2010,10,NJLT,Culex salinarius,5,155,155,11,3
New Jersey,34,Bergen,003,2011,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,72,20
New Jersey,34,Bergen,003,2011,5,NJLT,Culex salinarius,5,100,100,13,4
New Jersey,34,Bergen,003,2011,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,308,64
New Jersey,34,Bergen,003,2011,6,NJLT,Culex salinarius,5,150,150,120,22
New Jersey,34,Bergen,003,2011,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,205,56
New Jersey,34,Bergen,003,2011,7,NJLT,Culex salinarius,5,155,155,220,18
New Jersey,34,Bergen,003,2011,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,218,60
New Jersey,34,Bergen,003,2011,8,NJLT,Culex salinarius,5,155,155,191,22
New Jersey,34,Bergen,003,2011,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,390,57
New Jersey,34,Bergen,003,2011,9,NJLT,Culex salinarius,5,150,150,359,21
New Jersey,34,Bergen,003,2011,10,NJLT,Culex pipiens,5,155,155,1,1
New Jersey,34,Bergen,003,2011,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,142,45
New Jersey,34,Bergen,003,2011,10,NJLT,Culex salinarius,5,155,155,79,20
New Jersey,34,Bergen,003,2012,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,54,21
New Jersey,34,Bergen,003,2012,5,NJLT,Culex salinarius,5,100,100,81,13
New Jersey,34,Bergen,003,2012,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,292,57
New Jersey,34,Bergen,003,2012,6,NJLT,Culex salinarius,5,150,150,421,26
New Jersey,34,Bergen,003,2012,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,404,60
New Jersey,34,Bergen,003,2012,7,NJLT,Culex salinarius,5,155,155,327,27
New Jersey,34,Bergen,003,2012,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,323,69
New Jersey,34,Bergen,003,2012,8,NJLT,Culex salinarius,5,155,155,302,27
New Jersey,34,Bergen,003,2012,9,NJLT,Culex pipiens/restuans/salinarius,5,150,150,122,23
New Jersey,34,Bergen,003,2012,9,NJLT,Culex salinarius,5,150,150,125,9
New Jersey,34,Bergen,003,2012,10,NJLT,Culex pipiens/restuans/salinarius,5,155,155,40,17
New Jersey,34,Bergen,003,2012,10,NJLT,Culex salinarius,5,155,155,20,5
New Jersey,34,Bergen,003,2013,5,NJLT,Culex pipiens/restuans/salinarius,5,100,100,57,25
New Jersey,34,Bergen,003,2013,5,NJLT,Culex salinarius,5,100,100,2,2
New Jersey,34,Bergen,003,2013,5,NJLT,Culex tarsalis,5,100,100,114,25
New Jersey,34,Bergen,003,2013,6,NJLT,Culex pipiens/restuans/salinarius,5,150,150,292,60
New Jersey,34,Bergen,003,2013,6,NJLT,Culex salinarius,5,150,150,106,29
New Jersey,34,Bergen,003,2013,6,NJLT,Culex tarsalis,5,150,150,1504,60
New Jersey,34,Bergen,003,2013,7,NJLT,Culex pipiens/restuans/salinarius,5,155,155,237,69
New Jersey,34,Bergen,003,2013,7,NJLT,Culex salinarius,5,155,155,208,28
New Jersey,34,Bergen,003,2013,7,NJLT,Culex tarsalis,5,155,155,1329,69
New Jersey,34,Bergen,003,2013,8,NJLT,Culex pipiens/restuans/salinarius,5,155,155,245,61
New Jersey,34,Bergen,003,2013,8,NJLT,Culex salinarius,5,155,155,256,38
New Jersey,34,Bergen,003,2013,8,NJLT,Culex tarsalis,5,155,155,872,64
